tstp,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy,LCLid,wd
2012-07-04 11:30:00,11.684999999999999,193.5,19.310000000000002,16.46,1009.5450000000001,19.475,4.445,0.84,759.8449998000001,4227,2
2012-07-04 12:00:00,12.76,197.0,19.51,16.46,1009.48,19.67,4.41,0.83,731.3190001,4227,2
2012-07-04 12:30:00,12.915,190.5,19.985,16.445,1009.365,20.130000000000003,4.455,0.8049999999999999,723.4190003,4227,2
2012-07-04 13:00:00,13.07,184.0,20.46,16.43,1009.25,20.59,4.5,0.78,732.4139999,4227,2
2012-07-04 13:30:00,13.07,187.0,20.665,16.42,1009.105,20.79,4.38,0.77,712.0689996,4227,2
2012-07-04 14:00:00,13.07,190.0,20.87,16.41,1008.96,20.99,4.26,0.76,723.0199998,4226,2
2012-07-04 14:30:00,13.07,189.5,20.950000000000003,16.085,1008.8050000000001,21.03,4.21,0.74,724.0149991,4226,2
2012-07-04 15:00:00,13.07,189.0,21.03,15.76,1008.65,21.07,4.16,0.72,727.7679994,4229,2
2012-07-04 15:30:00,13.07,186.0,21.235,15.66,1008.4649999999999,21.255000000000003,3.95,0.705,758.5549998,4230,2
2012-07-04 16:00:00,13.07,183.0,21.44,15.56,1008.28,21.44,3.74,0.69,793.2529998,4230,2
2012-07-04 16:30:00,13.07,178.0,21.39,15.515,1008.235,21.39,3.685,0.69,844.1250001,4229,2
2012-07-04 17:00:00,13.07,173.0,21.34,15.47,1008.19,21.34,3.63,0.69,874.2459999999999,4231,2
2012-07-04 17:30:00,13.07,172.0,21.0,15.355,1008.3050000000001,21.0,3.375,0.7,931.2110002,4231,2
2012-07-04 18:00:00,13.07,171.0,20.66,15.24,1008.42,20.66,3.12,0.71,984.8239993,4231,2
2012-07-04 18:30:00,13.27,170.0,20.375,15.395,1008.495,20.39,3.065,0.73,1010.9970006000001,4231,2
2012-07-04 19:00:00,13.47,169.0,20.09,15.55,1008.57,20.12,3.01,0.75,982.2499995999999,4231,2
2012-07-04 19:30:00,13.27,172.5,19.805,15.555,1008.6400000000001,19.84,2.9349999999999996,0.765,1013.8309997,4231,2
2012-07-04 20:00:00,13.07,176.0,19.52,15.56,1008.71,19.56,2.86,0.78,1007.3269992999999,4231,2
2012-07-04 20:30:00,13.23,174.5,19.189999999999998,15.7,1008.895,19.259999999999998,2.7199999999999998,0.8049999999999999,1045.6180001,4231,2
2012-07-04 21:00:00,13.39,173.0,18.86,15.84,1009.08,18.96,2.58,0.83,1060.5160006,4231,2
2012-07-04 21:30:00,13.18,173.0,18.59,15.805,1009.2950000000001,18.695,2.3600000000000003,0.84,1033.9600005,4231,2
2012-07-04 22:00:00,12.97,173.0,18.32,15.77,1009.51,18.43,2.14,0.85,936.6909998,4231,2
2012-07-04 22:30:00,12.825,178.0,18.05,15.59,1009.53,18.145,1.935,0.855,828.4659998,4231,2
2012-07-04 23:00:00,12.68,183.0,17.78,15.41,1009.55,17.86,1.73,0.86,716.366,4230,2
2012-07-04 23:30:00,12.465,201.5,17.53,15.344999999999999,1009.365,17.61,1.595,0.87,612.7839997,4231,2
2012-07-05 00:00:00,12.25,220.0,17.28,15.28,1009.18,17.36,1.46,0.88,547.1089998,4231,3
2012-07-05 00:30:00,11.565000000000001,222.0,17.035,15.225,1009.1099999999999,17.119999999999997,1.5699999999999998,0.89,548.4649997,4313,3
2012-07-05 01:00:00,10.88,224.0,16.79,15.17,1009.04,16.88,1.68,0.9,500.7130004,4313,3
2012-07-05 01:30:00,11.185,239.5,16.53,15.09,1009.015,16.619999999999997,1.805,0.91,462.459,4313,3
2012-07-05 02:00:00,11.49,255.0,16.27,15.01,1008.99,16.36,1.93,0.92,447.6480001,4313,3
2012-07-05 02:30:00,11.685,253.0,16.064999999999998,13.774999999999999,1009.025,16.11,1.565,0.865,433.21000030000005,4313,3
2012-07-05 03:00:00,11.88,251.0,15.86,12.54,1009.06,15.86,1.2,0.81,421.5669998,4313,3
2012-07-05 03:30:00,11.620000000000001,247.0,15.8,12.54,1009.19,15.8,1.42,0.81,418.2269999,4313,3
2012-07-05 04:00:00,11.36,243.0,15.74,12.54,1009.32,15.74,1.64,0.81,423.2960001,4313,3
2012-07-05 04:30:00,11.745000000000001,249.0,15.469999999999999,12.44,1009.5,15.469999999999999,1.8249999999999997,0.8200000000000001,437.092,4313,3
2012-07-05 05:00:00,12.13,255.0,15.2,12.34,1009.68,15.2,2.01,0.83,470.002,4313,3
2012-07-05 05:30:00,12.38,270.5,15.274999999999999,12.51,1009.75,15.274999999999999,2.05,0.835,533.0330003,4313,3
2012-07-05 06:00:00,12.63,286.0,15.35,12.68,1009.82,15.35,2.09,0.84,638.5770001000001,4313,3
2012-07-05 06:30:00,12.920000000000002,298.5,15.675,12.305,1009.845,15.675,1.95,0.8049999999999999,739.9229997,4313,3
2012-07-05 07:00:00,13.21,311.0,16.0,11.93,1009.87,16.0,1.81,0.77,789.1589999,4313,3
2012-07-05 07:30:00,12.93,327.0,16.73,11.735,1009.85,16.73,1.625,0.7250000000000001,812.8469997,4313,3
2012-07-05 08:00:00,12.65,343.0,17.46,11.54,1009.83,17.46,1.44,0.68,778.0340000000001,4314,3
2012-07-05 08:30:00,12.665,188.0,18.025,12.165,1009.83,18.025,0.9299999999999999,0.685,769.8610001,4316,3
2012-07-05 09:00:00,12.68,33.0,18.59,12.79,1009.83,18.59,0.42,0.69,758.5930003999999,4317,3
2012-07-05 09:30:00,12.774999999999999,67.5,18.965,12.85,1009.87,18.965,0.685,0.675,742.087,4320,3
2012-07-05 10:00:00,12.87,102.0,19.34,12.91,1009.91,19.34,0.95,0.66,741.6389996,4323,3
2012-07-05 10:30:00,12.895,131.0,19.86,13.01,1009.8299999999999,19.86,1.04,0.645,716.3169999,4325,3
2012-07-05 11:00:00,12.92,160.0,20.38,13.11,1009.75,20.38,1.13,0.63,738.4159992,4326,3
2012-07-05 11:30:00,13.219999999999999,155.0,20.63,13.175,1009.65,20.63,1.5999999999999999,0.625,749.0869997000001,4328,3
2012-07-05 12:00:00,13.52,150.0,20.88,13.24,1009.55,20.88,2.07,0.62,738.9789996,4328,3
2012-07-05 12:30:00,13.52,155.0,21.125,13.74,1009.43,21.125,2.05,0.63,739.5409998,4331,3
2012-07-05 13:00:00,13.52,160.0,21.37,14.24,1009.31,21.37,2.03,0.64,733.9050004000001,4332,3
2012-07-05 13:30:00,13.309999999999999,158.5,21.85,13.99,1009.2,21.85,2.3449999999999998,0.61,713.0960001999999,4333,3
2012-07-05 14:00:00,13.1,157.0,22.33,13.74,1009.09,22.33,2.66,0.58,717.8860002,4333,3
2012-07-05 14:30:00,13.309999999999999,161.0,22.104999999999997,13.754999999999999,1009.04,22.104999999999997,3.005,0.59,718.8889991000001,4333,3
2012-07-05 15:00:00,13.52,165.0,21.88,13.77,1008.99,21.88,3.35,0.6,739.8510005,4333,3
2012-07-05 15:30:00,13.11,167.5,22.015,13.2,1008.815,22.015,3.25,0.575,772.6320003999999,4333,3
2012-07-05 16:00:00,12.7,170.0,22.15,12.63,1008.64,22.15,3.15,0.55,810.6430001,4333,3
2012-07-05 16:30:00,13.085,173.5,21.83,12.16,1008.7049999999999,21.83,3.245,0.545,870.2150005000001,4333,3
2012-07-05 17:00:00,13.47,177.0,21.51,11.69,1008.77,21.51,3.34,0.54,886.4419995,4333,3
2012-07-05 17:30:00,13.440000000000001,175.0,20.855,11.71,1008.885,20.855,3.2199999999999998,0.56,904.4999994,4333,3
2012-07-05 18:00:00,13.41,173.0,20.2,11.73,1009.0,20.2,3.1,0.58,950.9830008000001,4333,3
2012-07-05 18:30:00,13.185,174.0,19.605,11.865,1008.99,19.605,2.935,0.61,952.9870002,4333,3
2012-07-05 19:00:00,12.96,175.0,19.01,12.0,1008.98,19.01,2.77,0.64,962.5709998,4333,3
2012-07-05 19:30:00,13.125,179.5,18.72,11.695,1009.015,18.72,2.525,0.64,963.5730002999999,4333,3
2012-07-05 20:00:00,13.29,184.0,18.43,11.39,1009.05,18.43,2.28,0.64,985.2370000000001,4333,3
2012-07-05 20:30:00,13.184999999999999,186.5,18.095,11.565000000000001,1009.2,18.095,2.33,0.66,1047.9029995,4333,3
2012-07-05 21:00:00,13.08,189.0,17.76,11.74,1009.35,17.76,2.38,0.68,1069.2799993,4333,3
2012-07-05 21:30:00,13.195,191.0,17.525,12.0,1009.345,17.525,1.9849999999999999,0.7,1037.7290002,4333,3
2012-07-05 22:00:00,13.31,193.0,17.29,12.26,1009.34,17.29,1.59,0.72,937.7190001,4333,3
2012-07-05 22:30:00,13.23,200.0,17.07,12.445,1009.26,17.07,1.565,0.74,842.5820002999999,4333,3
2012-07-05 23:00:00,13.15,207.0,16.85,12.63,1009.18,16.85,1.54,0.76,742.6220001,4333,3
2012-07-05 23:30:00,13.01,201.0,16.82,12.905000000000001,1009.095,16.82,1.46,0.775,633.4529995,4333,3
2012-07-06 00:00:00,12.87,195.0,16.79,13.18,1009.01,16.79,1.38,0.79,565.552,4333,4
2012-07-06 00:30:00,12.585,187.0,16.685,13.2,1008.87,16.685,1.43,0.8,558.7639994000001,4333,4
2012-07-06 01:00:00,12.3,179.0,16.58,13.22,1008.73,16.58,1.48,0.81,507.11900010000005,4333,4
2012-07-06 01:30:00,12.255,181.0,16.369999999999997,13.22,1008.55,16.369999999999997,1.195,0.8200000000000001,467.6849998,4333,4
2012-07-06 02:00:00,12.21,183.0,16.16,13.22,1008.37,16.16,0.91,0.83,437.1810001,4333,4
2012-07-06 02:30:00,11.635000000000002,206.5,15.925,13.280000000000001,1008.1800000000001,15.925,0.665,0.845,436.2609999,4333,4
2012-07-06 03:00:00,11.06,230.0,15.69,13.34,1007.99,15.69,0.42,0.86,419.94,4333,4
2012-07-06 03:30:00,10.48,206.5,15.425,13.51,1007.925,15.425,0.63,0.885,419.74100009999995,4333,4
2012-07-06 04:00:00,9.9,183.0,15.16,13.68,1007.86,15.16,0.84,0.91,424.4070004,4333,4
2012-07-06 04:30:00,9.754999999999999,188.5,14.969999999999999,13.68,1007.6949999999999,14.969999999999999,0.8200000000000001,0.92,443.6749999,4333,4
2012-07-06 05:00:00,9.61,194.0,14.78,13.68,1007.53,14.78,0.8,0.93,474.35999990000005,4333,4
2012-07-06 05:30:00,9.94,201.5,15.01,13.695,1007.44,15.01,1.1600000000000001,0.92,542.457,4333,4
2012-07-06 06:00:00,10.27,209.0,15.24,13.71,1007.35,15.24,1.52,0.91,644.6929997,4333,4
2012-07-06 06:30:00,10.559999999999999,205.5,15.3,13.690000000000001,1007.185,15.3,1.71,0.905,730.9909994,4333,4
2012-07-06 07:00:00,10.85,202.0,15.36,13.67,1007.02,15.36,1.9,0.9,792.7039995,4333,4
2012-07-06 07:30:00,10.485,199.0,15.385,13.684999999999999,1007.0899999999999,15.385,1.855,0.9,817.9479994000001,4333,4
2012-07-06 08:00:00,10.12,196.0,15.41,13.7,1007.16,15.41,1.81,0.9,796.5039988999999,4334,4
2012-07-06 08:30:00,10.434999999999999,201.5,15.31,13.695,1007.0999999999999,15.31,2.005,0.905,800.6350001000001,4339,4
2012-07-06 09:00:00,10.75,207.0,15.21,13.69,1007.04,15.21,2.2,0.91,785.751,4341,4
2012-07-06 09:30:00,11.2,204.5,15.610000000000001,13.629999999999999,1006.9549999999999,15.610000000000001,2.665,0.88,791.2820002000001,4346,4
2012-07-06 10:00:00,11.65,202.0,16.01,13.57,1006.87,16.01,3.13,0.85,775.3119995,4350,4
2012-07-06 10:30:00,11.57,198.0,16.16,13.775,1006.875,16.16,3.195,0.855,777.3809997999999,4353,4
2012-07-06 11:00:00,11.49,194.0,16.31,13.98,1006.88,16.31,3.26,0.86,774.6690002,4358,4
2012-07-06 11:30:00,11.254999999999999,192.0,15.875,13.68,1006.985,15.875,3.33,0.87,793.2400003,4371,4
2012-07-06 12:00:00,11.02,190.0,15.44,13.38,1007.09,15.44,3.4,0.88,824.096,4416,4
2012-07-06 12:30:00,11.675,194.0,15.75,13.645,1007.065,15.75,3.44,0.875,824.4010002,4417,4
2012-07-06 13:00:00,12.33,198.0,16.06,13.91,1007.04,16.06,3.48,0.87,812.6499999,4418,4
2012-07-06 13:30:00,12.559999999999999,200.5,16.835,13.805,1006.9449999999999,16.835,3.84,0.825,791.2380004,4419,4
2012-07-06 14:00:00,12.79,203.0,17.61,13.7,1006.85,17.61,4.2,0.78,778.7109995,4423,4
2012-07-06 14:30:00,12.76,203.0,18.155,13.715,1006.72,18.155,4.055,0.755,773.1830004000001,4423,4
2012-07-06 15:00:00,12.73,203.0,18.7,13.73,1006.59,18.7,3.91,0.73,773.2729996,4423,4
2012-07-06 15:30:00,12.73,200.0,18.619999999999997,13.645,1006.5250000000001,18.619999999999997,4.095000000000001,0.73,806.2350003,4423,4
2012-07-06 16:00:00,12.73,197.0,18.54,13.56,1006.46,18.54,4.28,0.73,848.3430000000001,4423,4
2012-07-06 16:30:00,12.835,193.5,18.53,13.235,1006.45,18.53,4.220000000000001,0.715,905.8419997999999,4423,4
2012-07-06 17:00:00,12.94,190.0,18.52,12.91,1006.44,18.52,4.16,0.7,930.2999996,4423,4
2012-07-06 17:30:00,13.004999999999999,189.5,18.205,12.715,1006.5050000000001,18.205,3.92,0.705,979.2640001,4423,4
2012-07-06 18:00:00,13.07,189.0,17.89,12.52,1006.57,17.89,3.68,0.71,998.8030003000001,4423,4
2012-07-06 18:30:00,13.085,192.5,17.41,12.41,1006.7850000000001,17.41,3.59,0.725,1013.2750004,4423,4
2012-07-06 19:00:00,13.1,196.0,16.93,12.3,1007.0,16.93,3.5,0.74,1004.4920006,4423,4
2012-07-06 19:30:00,13.379999999999999,184.0,16.615000000000002,12.06,1007.26,16.615000000000002,3.23,0.745,979.4259992,4423,4
2012-07-06 20:00:00,13.66,172.0,16.3,11.82,1007.52,16.3,2.96,0.75,985.8169995999999,4423,4
2012-07-06 20:30:00,13.225,172.5,15.735,11.879999999999999,1007.765,15.735,2.835,0.78,1008.9940007,4423,4
2012-07-06 21:00:00,12.79,173.0,15.17,11.94,1008.01,15.17,2.71,0.81,1032.1969999,4423,4
2012-07-06 21:30:00,12.485,171.0,15.065000000000001,12.120000000000001,1008.125,15.065000000000001,2.705,0.825,1031.767,4423,4
2012-07-06 22:00:00,12.18,169.0,14.96,12.3,1008.24,14.96,2.7,0.84,960.6960000000001,4423,4
2012-07-06 22:30:00,11.94,164.5,14.690000000000001,12.205,1008.26,14.690000000000001,2.4450000000000003,0.85,862.5820002,4423,4
2012-07-06 23:00:00,11.7,160.0,14.42,12.11,1008.28,14.42,2.19,0.86,757.3370002,4423,4
2012-07-06 23:30:00,11.399999999999999,148.5,14.190000000000001,12.175,1008.3,14.190000000000001,2.11,0.875,668.3910000000001,4423,4
2012-07-07 00:00:00,11.1,137.0,13.96,12.24,1008.32,13.96,2.03,0.89,592.716,4423,5
2012-07-07 00:30:00,10.645,134.0,13.95,12.235,1008.205,13.95,2.0549999999999997,0.89,592.8620001,4425,5
2012-07-07 01:00:00,10.19,131.0,13.94,12.23,1008.09,13.94,2.08,0.89,533.4939997,4425,5
2012-07-07 01:30:00,9.649999999999999,128.5,13.68,12.145,1008.01,13.68,2.1500000000000004,0.9,493.4510004,4425,5
2012-07-07 02:00:00,9.11,126.0,13.42,12.06,1007.93,13.42,2.22,0.91,467.1240005,4425,5
2012-07-07 02:30:00,8.209999999999999,120.0,13.469999999999999,12.3,1007.835,13.469999999999999,2.25,0.925,442.5310001,4425,5
2012-07-07 03:00:00,7.31,114.0,13.52,12.54,1007.74,13.52,2.28,0.94,437.02100010000004,4425,5
2012-07-07 03:30:00,7.09,123.5,13.51,12.524999999999999,1007.73,13.51,2.335,0.94,430.8270002,4424,5
2012-07-07 04:00:00,6.87,133.0,13.5,12.51,1007.72,13.5,2.39,0.94,432.958,4424,5
2012-07-07 04:30:00,7.895,138.0,13.59,12.59,1007.675,13.59,2.5250000000000004,0.94,437.16399970000003,4424,5
2012-07-07 05:00:00,8.92,143.0,13.68,12.67,1007.63,13.68,2.66,0.94,448.93099970000003,4423,5
2012-07-07 05:30:00,9.925,140.5,14.02,12.75,1007.5699999999999,14.02,2.865,0.925,484.601,4424,5
2012-07-07 06:00:00,10.93,138.0,14.36,12.83,1007.51,14.36,3.07,0.91,539.7869998,4425,5
2012-07-07 06:30:00,11.57,146.0,15.135,12.855,1007.645,15.135,3.3499999999999996,0.865,604.5770003,4425,5
2012-07-07 07:00:00,12.21,154.0,15.91,12.88,1007.78,15.91,3.63,0.82,675.1809996000001,4425,5
2012-07-07 07:30:00,12.05,153.0,16.2,12.870000000000001,1007.795,16.2,3.615,0.8049999999999999,723.297,4424,5
2012-07-07 08:00:00,11.89,152.0,16.49,12.86,1007.81,16.49,3.6,0.79,801.3529998,4433,5
2012-07-07 08:30:00,12.205,153.5,16.689999999999998,12.855,1007.76,16.689999999999998,4.075,0.78,839.654,4435,5
2012-07-07 09:00:00,12.52,155.0,16.89,12.85,1007.71,16.89,4.55,0.77,884.9340002,4444,5
2012-07-07 09:30:00,12.575,160.5,17.200000000000003,13.35,1007.645,17.200000000000003,4.625,0.78,901.6179999,4451,5
2012-07-07 10:00:00,12.63,166.0,17.51,13.85,1007.58,17.51,4.7,0.79,877.9390003999999,4441,5
2012-07-07 10:30:00,12.27,165.0,17.64,13.36,1007.675,17.64,5.01,0.76,892.0700001,4457,5
2012-07-07 11:00:00,11.91,164.0,17.77,12.87,1007.77,17.77,5.32,0.73,897.8909997,4460,5
2012-07-07 11:30:00,12.49,165.5,17.84,12.495,1007.825,17.84,5.15,0.71,919.4589995000001,4462,5
2012-07-07 12:00:00,13.07,167.0,17.91,12.12,1007.88,17.91,4.98,0.69,922.0629997000001,4465,5
2012-07-07 12:30:00,13.07,167.5,17.71,12.504999999999999,1007.7850000000001,17.71,5.01,0.715,914.4250001,4465,5
2012-07-07 13:00:00,13.07,168.0,17.51,12.89,1007.69,17.51,5.04,0.74,870.7360003,4465,5
2012-07-07 13:30:00,12.98,171.0,17.51,12.465,1007.6,17.51,4.59,0.72,881.8149998,4466,5
2012-07-07 14:00:00,12.89,174.0,17.51,12.04,1007.51,17.51,4.14,0.7,851.4829995,4465,5
2012-07-07 14:30:00,13.205,167.0,18.08,11.695,1007.29,18.08,4.465,0.665,856.0350000999999,4465,5
2012-07-07 15:00:00,13.52,160.0,18.65,11.35,1007.07,18.65,4.79,0.63,841.1610000000001,4466,5
2012-07-07 15:30:00,13.295,156.5,18.285,11.245000000000001,1006.815,18.285,4.74,0.64,858.71,4466,5
2012-07-07 16:00:00,13.07,153.0,17.92,11.14,1006.56,17.92,4.69,0.65,863.2130004,4467,5
2012-07-07 16:30:00,13.27,150.5,17.85,11.41,1006.405,17.85,4.21,0.665,916.059,4468,5
2012-07-07 17:00:00,13.47,148.0,17.78,11.68,1006.25,17.78,3.73,0.68,950.3949998,4468,5
2012-07-07 17:30:00,13.165,144.0,17.5,12.02,1006.11,17.5,3.855,0.7050000000000001,1004.2569988,4469,5
2012-07-07 18:00:00,12.86,140.0,17.22,12.36,1005.97,17.22,3.98,0.73,1038.1470008000001,4469,5
2012-07-07 18:30:00,11.765,139.5,16.75,12.6,1005.98,16.75,3.74,0.765,1074.0859999,4469,5
2012-07-07 19:00:00,10.67,139.0,16.28,12.84,1005.99,16.28,3.5,0.8,1025.5960007,4469,5
2012-07-07 19:30:00,9.879999999999999,137.0,16.17,12.885,1005.96,16.17,3.35,0.81,1021.8310007000001,4467,5
2012-07-07 20:00:00,9.09,135.0,16.06,12.93,1005.93,16.06,3.2,0.82,1033.513,4468,5
2012-07-07 20:30:00,9.684999999999999,128.0,15.62,13.135,1005.9449999999999,15.62,2.85,0.855,1060.8270003,4469,5
2012-07-07 21:00:00,10.28,121.0,15.18,13.34,1005.96,15.18,2.5,0.89,1071.4079999,4469,5
2012-07-07 21:30:00,10.795,112.0,14.98,13.535,1005.7950000000001,14.98,2.42,0.91,1048.1750000000002,4469,5
2012-07-07 22:00:00,11.31,103.0,14.78,13.73,1005.63,14.78,2.34,0.93,976.9779990000001,4469,5
2012-07-07 22:30:00,10.379999999999999,99.0,14.739999999999998,13.72,1005.365,14.739999999999998,2.135,0.935,889.5690001,4469,5
2012-07-07 23:00:00,9.45,95.0,14.7,13.71,1005.1,14.7,1.93,0.94,790.1360002000001,4469,5
2012-07-07 23:30:00,8.36,93.5,14.705,13.895,1004.95,14.719999999999999,1.935,0.95,692.686,4469,5
2012-07-08 00:00:00,7.27,92.0,14.71,14.08,1004.8,14.74,1.94,0.96,621.5189998000001,4469,6
2012-07-08 00:30:00,8.559999999999999,87.5,14.7,14.07,1004.54,14.735,2.0700000000000003,0.96,627.5990001,4470,6
2012-07-08 01:00:00,9.85,83.0,14.69,14.06,1004.28,14.73,2.2,0.96,560.0790001,4470,6
2012-07-08 01:30:00,9.995000000000001,72.0,14.675,14.045,1004.0,14.71,2.3200000000000003,0.96,499.6209999,4444,6
2012-07-08 02:00:00,10.14,61.0,14.66,14.03,1003.72,14.69,2.44,0.96,466.328,4471,6
2012-07-08 02:30:00,10.325,55.0,14.469999999999999,13.83,1003.5550000000001,14.485,2.115,0.96,454.0839998,4471,6
2012-07-08 03:00:00,10.51,49.0,14.28,13.63,1003.39,14.28,1.79,0.96,433.2900003,4471,6
2012-07-08 03:30:00,10.54,48.0,14.28,13.845,1003.14,14.309999999999999,1.93,0.975,428.97999980000003,4471,6
2012-07-08 04:00:00,10.57,47.0,14.28,14.06,1002.89,14.34,2.07,0.99,426.25499990000003,4471,6
2012-07-08 04:30:00,10.445,46.0,14.335,13.865,1002.87,14.365,1.9,0.97,434.23299999999995,4470,6
2012-07-08 05:00:00,10.32,45.0,14.39,13.67,1002.85,14.39,1.73,0.95,451.477,4471,6
2012-07-08 05:30:00,9.82,34.0,14.56,13.705,1002.925,14.56,1.435,0.945,470.0390003,4471,6
2012-07-08 06:00:00,9.32,23.0,14.73,13.74,1003.0,14.73,1.14,0.94,514.5530001999999,4470,6
2012-07-08 06:30:00,8.65,188.5,14.93,13.93,1003.11,14.940000000000001,1.14,0.94,575.3880002,4470,6
2012-07-08 07:00:00,7.98,354.0,15.13,14.12,1003.22,15.15,1.14,0.94,636.6619994,4469,6
2012-07-08 07:30:00,7.8100000000000005,340.5,14.965,14.079999999999998,1003.44,14.985,1.2599999999999998,0.945,716.687,4470,6
2012-07-08 08:00:00,7.64,327.0,14.8,14.04,1003.66,14.82,1.38,0.95,808.102,4470,6
2012-07-08 08:30:00,9.065,326.0,15.08,13.969999999999999,1003.795,15.09,1.545,0.9299999999999999,877.1919999,4470,6
2012-07-08 09:00:00,10.49,325.0,15.36,13.9,1003.93,15.36,1.71,0.91,927.634,4470,6
2012-07-08 09:30:00,8.745000000000001,331.5,15.36,14.035,1004.145,15.364999999999998,2.475,0.92,991.0710002000001,4470,6
2012-07-08 10:00:00,7.0,338.0,15.36,14.17,1004.36,15.37,3.24,0.93,980.037999,4469,6
2012-07-08 10:30:00,9.629999999999999,338.5,15.865,14.065000000000001,1004.685,15.870000000000001,3.37,0.895,1000.3920006,4468,6
2012-07-08 11:00:00,12.26,339.0,16.37,13.96,1005.01,16.37,3.5,0.86,1025.6369998999999,4469,6
2012-07-08 11:30:00,12.665,332.0,16.775,14.135000000000002,1005.25,16.775,3.625,0.845,1037.0229990999999,4469,6
2012-07-08 12:00:00,13.07,325.0,17.18,14.31,1005.49,17.18,3.75,0.83,1051.9200002,4469,6
2012-07-08 12:30:00,12.969999999999999,315.5,17.835,13.925,1005.63,17.835,3.77,0.78,1059.8919998000001,4469,6
2012-07-08 13:00:00,12.87,306.0,18.49,13.54,1005.77,18.49,3.79,0.73,1030.1339996000002,4468,6
2012-07-08 13:30:00,12.77,308.5,18.63,13.53,1005.935,18.63,3.63,0.725,993.2680001,4468,6
2012-07-08 14:00:00,12.67,311.0,18.77,13.52,1006.1,18.77,3.47,0.72,984.2059996,4469,6
2012-07-08 14:30:00,12.855,313.5,18.38,13.43,1006.345,18.38,3.4800000000000004,0.73,982.7619995,4469,6
2012-07-08 15:00:00,13.04,316.0,17.99,13.34,1006.59,17.99,3.49,0.74,963.5290003,4469,6
2012-07-08 15:30:00,13.03,312.5,17.88,13.705,1006.8199999999999,17.88,2.875,0.765,1023.623,4470,6
2012-07-08 16:00:00,13.02,309.0,17.77,14.07,1007.05,17.77,2.26,0.79,1080.1260004,4470,6
2012-07-08 16:30:00,12.44,307.0,18.15,13.93,1007.2249999999999,18.15,1.835,0.765,1075.3650002,4471,6
2012-07-08 17:00:00,11.86,305.0,18.53,13.79,1007.4,18.53,1.41,0.74,1085.1739998,4471,6
2012-07-08 17:30:00,12.23,298.5,17.835,14.35,1007.565,17.855,1.15,0.8049999999999999,1098.3669997,4471,6
2012-07-08 18:00:00,12.6,292.0,17.14,14.91,1007.73,17.18,0.89,0.87,1166.1990004,4471,6
2012-07-08 18:30:00,12.16,264.0,16.8,14.745000000000001,1007.9449999999999,16.825,0.9950000000000001,0.88,1122.0809997000001,4471,6
2012-07-08 19:00:00,11.72,236.0,16.46,14.58,1008.16,16.47,1.1,0.89,1087.5579994999998,4470,6
2012-07-08 19:30:00,12.625,230.0,16.275,14.815000000000001,1008.425,16.33,1.69,0.915,1109.4920004,4471,6
2012-07-08 20:00:00,13.53,224.0,16.09,15.05,1008.69,16.19,2.28,0.94,1147.3610011,4471,6
2012-07-08 20:30:00,13.475,224.0,15.629999999999999,14.585,1008.985,15.685,2.23,0.935,1165.2890006999999,4471,6
2012-07-08 21:00:00,13.42,224.0,15.17,14.12,1009.28,15.18,2.18,0.93,1124.6539995,4471,6
2012-07-08 21:30:00,12.690000000000001,226.0,15.129999999999999,14.12,1009.285,15.145,2.41,0.935,1083.9170004,4471,6
2012-07-08 22:00:00,11.96,228.0,15.09,14.12,1009.29,15.11,2.64,0.94,996.5790001,4469,6
2012-07-08 22:30:00,11.225000000000001,232.0,15.035,14.09,1009.38,15.05,2.5650000000000004,0.94,859.9729998,4471,6
2012-07-08 23:00:00,10.49,236.0,14.98,14.06,1009.47,14.99,2.49,0.94,752.8369999,4470,6
2012-07-08 23:30:00,9.535,237.5,14.9,14.025,1009.53,14.91,2.76,0.945,639.7200002,4471,6
2012-07-09 00:00:00,8.58,239.0,14.82,13.99,1009.59,14.83,3.03,0.95,564.9019997,4471,0
2012-07-09 00:30:00,7.925,240.0,14.600000000000001,13.780000000000001,1009.595,14.605,3.0149999999999997,0.95,563.4300000999999,4471,0
2012-07-09 01:00:00,7.27,241.0,14.38,13.57,1009.6,14.38,3.0,0.95,515.783,4465,0
2012-07-09 01:30:00,7.425,242.5,14.57,13.77,1009.64,14.575,3.1799999999999997,0.95,480.724,4470,0
2012-07-09 02:00:00,7.58,244.0,14.76,13.97,1009.68,14.77,3.36,0.95,448.1569998,4471,0
2012-07-09 02:30:00,7.855,242.5,14.79,13.82,1009.7349999999999,14.795,3.245,0.94,437.7210002,4470,0
2012-07-09 03:00:00,8.13,241.0,14.82,13.67,1009.79,14.82,3.13,0.93,420.845,4471,0
2012-07-09 03:30:00,8.32,241.0,14.8,13.67,1009.79,14.8,3.0999999999999996,0.93,418.7699999,4471,0
2012-07-09 04:00:00,8.51,241.0,14.78,13.67,1009.79,14.78,3.07,0.93,435.6209999,4471,0
2012-07-09 04:30:00,9.165,241.5,14.774999999999999,13.620000000000001,1009.9,14.774999999999999,3.1399999999999997,0.93,459.358,4471,0
2012-07-09 05:00:00,9.82,242.0,14.77,13.57,1010.01,14.77,3.21,0.93,488.5039999,4471,0
2012-07-09 05:30:00,9.915,241.5,14.825,13.594999999999999,1010.095,14.825,3.295,0.925,558.8739995000001,4471,0
