,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy
2012-08-01 18:00:00,13.47,210,20.08,12.83,1007.04,20.08,5.61,0.63,0.4501759712789164
2012-08-01 19:00:00,13.07,207,18.96,13.95,1007.23,18.96,4.51,0.73,0.46725833666103844
2012-08-01 20:00:00,12.96,204,17.94,14.04,1007.56,17.94,4.26,0.78,0.48612114805825246
2012-08-01 21:00:00,13.53,211,17.37,14.18,1007.92,17.37,3.95,0.82,0.48285795690164635
2012-08-01 22:00:00,12.63,216,16.81,14.11,1007.95,16.81,3.75,0.84,0.40527585498100466
2012-08-01 23:00:00,12.78,222,16.82,14.54,1008.16,16.82,3.67,0.86,0.3104301393414943
2012-08-02 00:00:00,12.05,223,16.72,13.69,1008.18,16.72,3.06,0.82,0.25769667005765695
2012-08-02 01:00:00,11.75,222,16.31,13.72,1008.31,16.31,2.91,0.85,0.22362497359206918
2012-08-02 02:00:00,11.78,215,16.13,13.68,1008.43,16.13,2.9,0.85,0.20303965403923224
2012-08-02 03:00:00,11.44,216,15.76,13.7,1008.61,15.76,3.12,0.88,0.19488609997890743
2012-08-02 04:00:00,10.9,219,15.68,13.66,1008.74,15.68,3.08,0.88,0.19773845180341704
2012-08-02 05:00:00,11.14,222,15.61,14.05,1009.04,15.61,2.88,0.9,0.22594558105884838
2012-08-02 06:00:00,11.97,235,15.72,13.52,1009.55,15.72,3.95,0.87,0.28228158605779374
2012-08-02 07:00:00,12.55,235,16.07,12.81,1010.14,16.07,4.6,0.81,0.3270071716304578
2012-08-02 08:00:00,13.07,237,17.09,12.65,1010.53,17.09,4.99,0.75,0.34904724733178655
2012-08-02 09:00:00,13.07,228,19.23,12.22,1010.82,19.23,5.07,0.64,0.34216459528978294
2012-08-02 10:00:00,13.41,225,19.86,12.94,1010.92,19.86,5.48,0.64,0.3397539567208272
2012-08-02 11:00:00,12.52,214,20.28,13.5,1011.05,20.28,5.11,0.65,0.34578729694028276
2012-08-02 12:00:00,12.67,206,19.92,13.86,1010.95,19.92,5.43,0.68,0.34107241205775907
2012-08-02 13:00:00,13.07,211,20.86,13.08,1010.85,20.86,5.83,0.61,0.33109999999999995
2012-08-02 14:00:00,12.86,218,20.51,12.79,1010.97,20.51,6.85,0.61,0.324665400907173
2012-08-02 15:00:00,13.07,211,21.29,12.72,1011.01,21.29,6.97,0.58,0.3373002110337553
2012-08-02 16:00:00,13.07,214,20.91,12.66,1010.99,20.91,6.75,0.59,0.3665337550843881
2012-08-02 17:00:00,13.07,213,20.42,12.64,1010.96,20.42,6.56,0.61,0.4118430709133094
2012-08-02 18:00:00,13.52,212,19.46,12.47,1011.27,19.46,6.24,0.64,0.43436089426281377
2012-08-02 19:00:00,13.52,210,18.44,11.76,1011.56,18.44,5.36,0.65,0.4453408563383252
2012-08-02 20:00:00,13.39,209,17.87,12.54,1011.85,17.87,4.66,0.71,0.49107236295358647
2012-08-02 21:00:00,13.07,208,16.84,12.93,1012.18,16.84,4.63,0.78,0.47681476767932485
2012-08-02 22:00:00,13.57,206,16.34,13.04,1012.31,16.34,4.25,0.81,0.4045863082652541
2012-08-02 23:00:00,13.58,209,15.74,13.04,1012.6,15.74,4.04,0.84,0.3091446952119806
2012-08-03 00:00:00,12.94,212,15.56,12.92,1012.71,15.56,3.82,0.84,0.2589815381817897
2012-08-03 01:00:00,12.42,222,14.96,12.86,1012.8,14.96,3.19,0.87,0.23202064463871921
2012-08-03 02:00:00,12.62,224,14.02,12.38,1012.9,14.02,3.12,0.9,0.20931957023383188
2012-08-03 03:00:00,12.07,220,13.55,12.24,1013.09,13.55,2.64,0.92,0.19491700025279124
2012-08-03 04:00:00,10.44,207,13.1,11.87,1013.11,13.1,2.39,0.92,0.1963749736465136
2012-08-03 05:00:00,9.33,196,13.09,11.91,1013.19,13.09,2.18,0.93,0.22275205405519277
2012-08-03 06:00:00,11.27,193,13.94,12.56,1013.09,13.94,2.85,0.91,0.28350305458184116
2012-08-03 07:00:00,11.99,194,15.59,13.54,1013.16,15.59,3.63,0.88,0.32873472391487574
2012-08-03 08:00:00,12.25,197,17.02,13.51,1013.08,17.02,4.24,0.8,0.3520205589701074
2012-08-03 09:00:00,13.49,195,18.92,13.83,1012.86,18.92,5.06,0.72,0.3532380451443017
2012-08-03 10:00:00,12.89,199,19.87,13.06,1012.58,19.87,5.23,0.65,0.3489167895723615
2012-08-03 11:00:00,13.08,194,19.5,13.37,1012.45,19.5,6.14,0.68,0.3565871078575943
2012-08-03 12:00:00,12.96,201,20.14,13.53,1012.26,20.14,6.13,0.66,0.3611828908133165
2012-08-03 13:00:00,12.96,212,21.15,11.36,1012.12,21.15,6.12,0.54,0.34819380665683586
2012-08-03 14:00:00,13.49,213,21.77,10.67,1011.92,21.77,6.25,0.49,0.3415506634927322
2012-08-03 15:00:00,13.47,208,21.46,10.71,1011.86,21.46,6.43,0.5,0.3416968611122815
2012-08-03 16:00:00,12.91,210,20.7,10.09,1011.68,20.7,5.95,0.51,0.3689241625447651
2012-08-03 17:00:00,13.28,208,20.89,11.01,1011.66,20.89,5.65,0.53,0.4066947544133137
2012-08-03 18:00:00,13.52,204,19.13,11.28,1011.65,19.13,5.36,0.6,0.4328344220139035
2012-08-03 19:00:00,13.15,207,18.03,10.47,1011.86,18.03,5.14,0.61,0.43416536768485364
2012-08-03 20:00:00,13.1,204,17.17,10.66,1012.2,17.17,3.8,0.66,0.4576688434168949
2012-08-03 21:00:00,13.12,197,16.09,11.4,1012.46,16.09,3.49,0.74,0.4546564144933642
2012-08-03 22:00:00,13.08,193,15.26,11.91,1012.45,15.26,3.22,0.8,0.39800106482080944
2012-08-03 23:00:00,13.39,188,15.52,11.95,1012.47,15.52,3.25,0.79,0.3161253423004003
2012-08-04 00:00:00,12.94,179,14.59,12.38,1012.21,14.59,3.0,0.87,0.2687849365036642
2012-08-04 01:00:00,12.97,180,14.64,12.41,1011.63,14.64,2.81,0.86,0.23319780679038382
2012-08-04 02:00:00,13.58,176,14.36,12.56,1011.39,14.36,2.85,0.89,0.21075432300716998
2012-08-04 03:00:00,12.7,158,15.09,13.27,1010.83,15.09,1.9,0.89,0.19577435685364825
2012-08-04 04:00:00,10.32,158,14.83,13.35,1010.55,14.83,2.74,0.91,0.19391227334458033
2012-08-04 05:00:00,12.71,167,14.83,13.93,1010.37,14.83,2.84,0.94,0.21243040902572757
2012-08-04 06:00:00,12.67,177,15.35,14.06,1010.3,15.35,2.93,0.92,0.24989434833403626
2012-08-04 07:00:00,11.86,190,15.76,14.15,1010.16,15.76,3.34,0.9,0.3070023198228595
2012-08-04 08:00:00,11.76,202,16.62,14.14,1010.2,16.62,3.94,0.85,0.35627182636018556
2012-08-04 09:00:00,12.91,201,17.22,14.57,1010.13,17.22,4.41,0.84,0.37478224632091617
2012-08-04 10:00:00,12.2,209,18.73,14.16,1010.06,18.73,4.8,0.75,0.38485114895635675
2012-08-04 11:00:00,13.04,202,19.02,13.77,1009.96,19.02,5.18,0.72,0.3863367066413662
2012-08-04 12:00:00,13.52,198,19.91,13.22,1009.79,19.91,6.01,0.65,0.38515517606999794
2012-08-04 13:00:00,13.23,200,21.04,13.46,1009.51,21.04,6.26,0.62,0.3772290027533217
2012-08-04 14:00:00,13.07,201,20.56,13.11,1009.32,20.56,6.05,0.62,0.36158056037754766
2012-08-04 15:00:00,13.52,200,20.49,12.98,1009.02,20.49,5.91,0.62,0.3595265711725011
2012-08-04 16:00:00,13.52,206,20.03,12.83,1009.0,20.03,5.89,0.63,0.377870518747364
2012-08-04 17:00:00,13.07,202,19.53,12.11,1008.89,19.53,5.95,0.62,0.4149316888256378
2012-08-04 18:00:00,13.02,210,19.35,12.03,1008.81,19.35,5.4,0.63,0.43556546472696606
2012-08-04 19:00:00,13.28,208,17.89,11.98,1008.88,17.89,4.32,0.68,0.4365735686610862
2012-08-04 20:00:00,13.26,195,17.16,12.01,1008.94,17.16,2.94,0.72,0.458119544549863
2012-08-04 21:00:00,13.1,186,16.13,12.79,1009.12,16.13,2.69,0.81,0.4470923465738984
2012-08-04 22:00:00,13.68,188,15.57,12.87,1009.1,15.57,2.46,0.84,0.40925448028673833
2012-08-04 23:00:00,12.91,190,15.04,12.84,1008.97,15.04,2.45,0.87,0.32837335268044865
2012-08-05 00:00:00,11.46,196,14.52,12.76,1008.88,14.52,1.92,0.89,0.27940991602050846
2012-08-05 01:00:00,10.46,206,14.06,12.77,1008.75,14.06,1.77,0.92,0.24361757262958283
2012-08-05 02:00:00,10.09,190,13.87,12.66,1008.78,13.87,1.7,0.92,0.2149770332911926
2012-08-05 03:00:00,9.58,203,13.41,12.28,1008.47,13.41,1.31,0.93,0.19906131483354403
2012-08-05 04:00:00,8.35,167,12.98,12.11,1008.41,12.98,1.0,0.94,0.19252555777865482
2012-08-05 05:00:00,8.42,179,13.07,12.66,1008.3,13.07,1.22,0.97,0.20379456384323644
2012-08-05 06:00:00,10.11,169,14.18,12.94,1008.16,14.18,1.54,0.92,0.23632469441635062
2012-08-05 07:00:00,11.64,174,15.77,13.55,1008.13,15.77,1.27,0.87,0.2939454278761062
2012-08-05 08:00:00,12.39,181,16.93,13.51,1008.02,16.93,1.81,0.8,0.35128255379266754
2012-08-05 09:00:00,12.87,170,18.36,13.04,1007.79,18.36,2.11,0.71,0.38950737471554997
2012-08-05 10:00:00,12.23,212,16.18,13.42,1007.73,16.18,1.71,0.84,0.4277389380952381
2012-08-05 11:00:00,12.5,168,16.46,14.29,1007.44,16.46,1.67,0.87,0.4420478295617362
2012-08-05 12:00:00,12.96,185,18.94,13.66,1007.11,18.94,2.84,0.71,0.4369563842604298
2012-08-05 13:00:00,13.15,202,17.34,13.58,1006.92,17.34,2.92,0.79,0.42556616101980616
2012-08-05 14:00:00,13.52,194,20.42,13.34,1006.42,20.42,3.79,0.64,0.4060897599873578
2012-08-05 15:00:00,13.08,196,20.69,12.43,1005.99,20.69,4.0,0.59,0.40004403685208595
2012-08-05 16:00:00,13.24,197,20.67,11.97,1005.72,20.67,3.51,0.57,0.4231486132896562
2012-08-05 17:00:00,13.52,201,20.37,11.58,1005.58,20.37,3.44,0.57,0.44638706287399915
2012-08-05 18:00:00,13.49,210,19.48,11.56,1005.26,19.48,3.48,0.6,0.46765950271807843
2012-08-05 19:00:00,13.42,202,18.03,11.62,1005.22,18.03,2.83,0.66,0.47529316530554183
2012-08-05 20:00:00,12.81,201,16.82,12.36,1005.77,16.82,2.53,0.75,0.5076711506853326
2012-08-05 21:00:00,12.79,210,16.21,12.44,1005.94,16.21,2.16,0.78,0.48870943980193843
2012-08-05 22:00:00,12.63,217,15.72,12.89,1006.03,15.72,1.88,0.83,0.4131335863042562
2012-08-05 23:00:00,12.59,208,15.66,13.0,1006.32,15.66,1.52,0.84,0.3080474083017277
2012-08-06 00:00:00,12.79,210,15.58,12.98,1006.39,15.58,1.15,0.84,0.25924928396362845
2012-08-06 01:00:00,13.21,206,15.17,12.98,1006.3,15.17,1.06,0.87,0.23084278181243414
2012-08-06 02:00:00,12.78,219,15.11,13.33,1006.32,15.11,1.33,0.89,0.2101854583561644
2012-08-06 03:00:00,12.21,232,15.09,13.33,1006.3,15.09,0.93,0.89,0.19588134874604848
2012-08-06 04:00:00,12.31,224,15.06,13.33,1006.16,15.06,1.36,0.89,0.19672834556375135
2012-08-06 05:00:00,11.44,233,14.77,13.75,1006.35,14.77,1.76,0.94,0.22336185468914646
2012-08-06 06:00:00,12.04,245,15.3,13.93,1006.59,15.3,2.3,0.92,0.2797334035194942
2012-08-06 07:00:00,12.79,252,15.93,13.95,1007.18,15.93,3.32,0.88,0.32996754476290835
2012-08-06 08:00:00,12.75,262,17.09,13.52,1007.69,17.09,3.76,0.79,0.3458933614752371
2012-08-06 09:00:00,12.83,255,18.34,13.24,1008.2,18.34,4.18,0.72,0.3496638562486828
2012-08-06 10:00:00,12.92,261,19.44,12.87,1008.69,19.44,4.26,0.66,0.3504200212434141
2012-08-06 11:00:00,13.62,258,19.04,12.51,1008.99,19.04,4.13,0.66,0.35784383576396206
2012-08-06 12:00:00,12.96,253,20.29,11.59,1009.16,20.29,4.62,0.57,0.3560531082613277
2012-08-06 13:00:00,12.92,255,20.03,12.06,1009.41,20.03,4.39,0.6,0.336387355194942
2012-08-06 14:00:00,12.76,237,20.95,11.79,1009.57,20.95,4.91,0.56,0.33704657538461535
2012-08-06 15:00:00,11.96,231,20.46,12.04,1010.29,20.46,5.75,0.59,0.3531454161011591
2012-08-06 16:00:00,12.76,233,18.49,12.55,1010.92,18.49,5.22,0.68,0.3822783981032666
2012-08-06 17:00:00,12.99,235,17.88,12.51,1011.39,17.88,4.8,0.71,0.4492659639409905
2012-08-06 18:00:00,12.96,233,17.35,12.46,1011.77,17.35,4.24,0.73,0.5003565857112751
2012-08-06 19:00:00,12.59,238,16.76,12.44,1012.39,16.76,3.5,0.76,0.5066604846786091
2012-08-06 20:00:00,13.41,235,15.82,13.04,1013.16,15.82,3.64,0.84,0.5159506847629083
2012-08-06 21:00:00,13.31,238,15.44,13.29,1013.83,15.44,3.84,0.87,0.4924893572391992
2012-08-06 22:00:00,13.7,243,15.34,12.79,1014.53,15.34,4.34,0.85,0.4075863013909378
2012-08-06 23:00:00,13.78,244,15.21,11.82,1015.05,15.21,3.91,0.8,0.3069464699262382
2012-08-07 00:00:00,13.24,254,14.57,11.03,1015.62,14.57,3.97,0.79,0.26128271986531115
2012-08-07 01:00:00,13.16,259,13.94,10.58,1016.15,13.94,4.13,0.8,0.22939780855457229
2012-08-07 02:00:00,13.7,256,12.92,10.08,1016.58,12.92,3.66,0.83,0.20559228828487147
2012-08-07 03:00:00,13.34,249,12.34,9.59,1016.81,12.34,3.07,0.83,0.19239211963758956
2012-08-07 04:00:00,13.1,239,11.49,9.67,1017.26,11.49,3.11,0.89,0.19521319138826743
2012-08-07 05:00:00,12.91,241,11.52,9.64,1017.82,11.52,2.97,0.88,0.22139227037895082
2012-08-07 06:00:00,12.89,238,12.21,10.23,1018.36,12.21,3.29,0.88,0.28024046381454165
2012-08-07 07:00:00,13.29,242,13.34,10.84,1018.9,13.34,3.56,0.85,0.329555592763045
2012-08-07 08:00:00,13.36,238,14.37,10.92,1019.39,14.37,4.06,0.8,0.35402338295765745
2012-08-07 09:00:00,13.02,246,15.08,11.52,1019.88,15.08,4.78,0.79,0.35332483671792714
2012-08-07 10:00:00,13.52,246,16.61,12.32,1020.2,16.61,5.16,0.76,0.3538921426374553
2012-08-07 11:00:00,13.52,248,18.01,11.86,1020.46,18.01,5.28,0.67,0.3535576152938698
2012-08-07 12:00:00,13.52,246,18.62,11.08,1020.69,18.62,5.09,0.62,0.35107962932378345
2012-08-07 13:00:00,13.07,247,19.32,10.61,1020.87,19.32,4.58,0.57,0.3340596165367601
2012-08-07 14:00:00,13.52,239,18.85,11.09,1021.16,18.85,4.92,0.61,0.33499768274699815
2012-08-07 15:00:00,13.07,225,17.79,11.53,1021.16,17.79,4.81,0.67,0.35111387117906034
2012-08-07 16:00:00,13.07,229,18.05,12.03,1021.37,18.05,4.72,0.68,0.38544933642300394
2012-08-07 17:00:00,12.89,229,17.53,12.32,1021.4,17.53,4.13,0.72,0.4428702341268169
2012-08-07 18:00:00,12.92,231,17.27,12.54,1021.57,17.27,4.07,0.74,0.4882660628186223
2012-08-07 19:00:00,12.68,232,16.62,12.54,1021.76,16.62,3.69,0.77,0.5045430589104428
2012-08-07 20:00:00,11.01,215,15.73,13.07,1022.0,15.73,2.4,0.84,0.5108672847061302
2012-08-07 21:00:00,9.21,194,14.88,13.11,1022.04,14.88,2.45,0.89,0.48289972620602484
2012-08-07 22:00:00,11.6,203,14.84,13.91,1021.91,14.84,2.62,0.94,0.3979557616389299
2012-08-07 23:00:00,11.04,210,15.03,13.98,1021.9,15.03,2.49,0.93,0.30369959955761533
2012-08-08 00:00:00,7.32,219,15.42,14.49,1021.75,15.48,2.81,0.94,0.25760210321587096
2012-08-08 01:00:00,6.74,216,15.52,14.63,1021.73,15.59,2.46,0.94,0.22986767810788034
2012-08-08 02:00:00,9.09,225,15.88,15.17,1021.73,16.02,2.64,0.96,0.20829182477876107
2012-08-08 03:00:00,9.5,238,15.92,15.17,1021.71,16.05,2.87,0.95,0.19672545301306363
2012-08-08 04:00:00,9.37,238,16.02,15.18,1021.78,16.14,2.47,0.95,0.19672292456805732
2012-08-08 05:00:00,9.93,231,15.94,15.18,1021.83,16.08,2.24,0.95,0.2244563841340076
2012-08-08 06:00:00,10.01,237,16.27,15.24,1022.06,16.39,2.53,0.94,0.2772206069321534
2012-08-08 07:00:00,10.46,248,17.16,15.44,1022.42,17.27,2.66,0.9,0.3313171091656132
2012-08-08 08:00:00,10.04,254,17.97,15.76,1022.83,18.09,2.5,0.87,0.3490819638432364
2012-08-08 09:00:00,11.39,276,18.65,15.42,1022.75,18.7,2.13,0.81,0.3411381964335204
2012-08-08 10:00:00,12.89,280,19.8,15.07,1022.98,19.8,1.99,0.74,0.3363687316055626
2012-08-08 11:00:00,13.52,288,20.97,15.07,1023.15,20.97,1.88,0.69,0.34421533944374205
2012-08-08 12:00:00,13.07,298,21.98,15.38,1023.1,21.98,2.48,0.66,0.3396578170880742
2012-08-08 13:00:00,13.07,298,21.84,15.02,1022.98,21.84,2.03,0.65,0.3294365781500211
2012-08-08 14:00:00,13.52,298,22.04,14.39,1022.95,22.04,2.43,0.62,0.3297239198946259
2012-08-08 15:00:00,12.84,289,21.97,14.25,1022.85,21.97,2.24,0.62,0.3431230768598525
2012-08-08 16:00:00,13.52,299,22.46,14.27,1022.74,22.46,2.27,0.6,0.37349083264488936
2012-08-08 17:00:00,12.83,302,22.8,13.74,1022.54,22.8,1.62,0.57,0.41769300446691954
2012-08-08 18:00:00,13.47,301,22.11,12.94,1022.67,22.11,1.06,0.56,0.4412298778339655
2012-08-08 19:00:00,12.84,282,21.27,12.88,1022.83,21.27,1.29,0.59,0.4558512432996207
2012-08-08 20:00:00,12.63,272,19.61,13.54,1023.36,19.61,0.63,0.68,0.4903748420353982
2012-08-08 21:00:00,12.87,282,18.88,13.62,1023.82,18.88,0.69,0.72,0.47731921632954066
2012-08-08 22:00:00,12.39,279,18.23,13.49,1024.15,18.23,0.41,0.74,0.40463063617783396
2012-08-08 23:00:00,11.56,292,16.43,14.25,1024.39,16.43,0.44,0.87,0.31268352290349766
2012-08-09 00:00:00,10.99,303,15.82,13.74,1024.36,15.82,0.3,0.87,0.25849254873400573
2012-08-09 01:00:00,9.53,0,15.21,13.18,1024.47,15.21,0.46,0.88,0.22829420446786092
2012-08-09 02:00:00,10.48,292,14.21,13.04,1024.59,14.21,0.73,0.93,0.20920783648285585
2012-08-09 03:00:00,10.27,298,13.74,13.01,1024.66,13.74,0.7,0.95,0.19779873551106425
2012-08-09 04:00:00,9.09,311,13.63,12.91,1024.73,13.63,0.65,0.95,0.1974708114014752
2012-08-09 05:00:00,8.77,310,13.33,12.99,1025.17,13.33,0.57,0.98,0.22620147519494205
2012-08-09 06:00:00,9.48,324,14.44,13.59,1025.31,14.44,0.8,0.95,0.28197428870389885
2012-08-09 07:00:00,10.19,346,15.9,14.02,1025.7,15.9,0.74,0.89,0.33173066404636464
2012-08-09 08:00:00,10.35,12,19.66,14.46,1026.06,19.66,0.97,0.72,0.3478754477133825
2012-08-09 09:00:00,11.41,26,22.15,14.19,1026.28,22.15,1.18,0.61,0.34586743940990516
2012-08-09 10:00:00,11.6,70,24.09,13.29,1026.41,24.09,1.41,0.51,0.339204014900099
2012-08-09 11:00:00,12.55,53,23.22,12.24,1026.34,23.22,1.25,0.5,0.3497999725669472
2012-08-09 12:00:00,12.47,37,23.28,11.82,1026.3,23.28,0.71,0.49,0.3479350702246529
2012-08-09 13:00:00,12.42,39,23.67,11.31,1026.16,23.67,1.56,0.46,0.3238969442149632
2012-08-09 14:00:00,12.79,354,24.91,12.76,1026.06,24.91,0.65,0.47,0.3174071655637513
2012-08-09 15:00:00,12.96,56,25.92,12.17,1025.7,25.92,1.24,0.42,0.32624214952581665
2012-08-09 16:00:00,12.44,68,25.53,11.18,1025.33,25.53,2.37,0.41,0.3575656695894943
2012-08-09 17:00:00,13.29,76,25.19,12.21,1025.37,25.19,1.49,0.44,0.4011732350684931
2012-08-09 18:00:00,12.2,88,23.55,13.47,1025.56,23.55,1.41,0.53,0.443293993487882
2012-08-09 19:00:00,12.15,104,22.41,13.81,1025.78,22.41,1.17,0.58,0.4574706007586934
2012-08-09 20:00:00,12.6,153,21.18,14.43,1026.42,21.18,0.81,0.65,0.48970200221285565
2012-08-09 21:00:00,12.99,148,19.73,15.71,1026.8,19.78,1.21,0.78,0.480495047312961
2012-08-09 22:00:00,12.62,161,18.7,15.59,1026.95,18.77,0.91,0.82,0.40388565209214633
2012-08-09 23:00:00,11.56,132,17.36,15.19,1027.03,17.42,0.71,0.87,0.31566722868282404
2012-08-10 00:00:00,11.52,128,16.63,14.91,1027.04,16.69,0.62,0.9,0.2670908765708797
2012-08-10 01:00:00,10.36,118,15.73,14.48,1027.05,15.77,0.65,0.92,0.23059297217060384
2012-08-10 02:00:00,10.35,89,15.22,13.96,1027.09,15.22,0.52,0.92,0.21150234587547298
2012-08-10 03:00:00,8.61,125,14.67,13.91,1026.9,14.68,0.94,0.95,0.20183333329119257
2012-08-10 04:00:00,8.8,115,14.93,14.16,1026.86,14.96,0.62,0.95,0.1989532237463127
2012-08-10 05:00:00,8.8,77,14.5,13.64,1026.87,14.5,0.21,0.95,0.22776148339654445
2012-08-10 06:00:00,9.88,209,14.99,14.26,1027.26,15.03,0.24,0.95,0.27711882581899516
2012-08-10 07:00:00,10.62,208,17.16,15.21,1027.38,17.23,0.08,0.88,0.33497471030558484
2012-08-10 08:00:00,11.31,355,18.98,14.63,1027.3,18.98,0.1,0.76,0.3460980057812164
2012-08-10 09:00:00,12.04,258,21.82,14.74,1027.17,21.82,0.87,0.64,0.34857639610115915
2012-08-10 10:00:00,12.7,254,23.38,15.14,1026.96,23.38,0.87,0.6,0.34442758636889315
2012-08-10 11:00:00,12.7,233,23.99,14.06,1026.66,23.99,0.94,0.54,0.3417705211876041
2012-08-10 12:00:00,12.99,281,24.05,12.7,1026.28,24.05,0.82,0.49,0.3497464266901744
2012-08-10 13:00:00,13.34,316,24.36,13.05,1025.89,24.36,0.51,0.49,0.3390408855216017
2012-08-10 14:00:00,13.1,66,24.93,12.39,1025.48,24.93,0.77,0.46,0.3264829258010118
2012-08-10 15:00:00,12.86,83,24.66,13.77,1024.94,24.66,0.62,0.51,0.33465514333895446
2012-08-10 16:00:00,11.89,125,24.99,11.95,1024.55,24.99,0.31,0.44,0.3617032038575042
2012-08-10 17:00:00,12.33,98,24.83,12.96,1024.28,24.83,1.62,0.48,0.40657386724973654
2012-08-10 18:00:00,12.25,110,24.17,11.61,1024.0,24.17,2.03,0.45,0.4285724821744627
2012-08-10 19:00:00,12.83,119,22.52,13.89,1024.1,22.52,1.99,0.58,0.43757248171091445
2012-08-10 20:00:00,13.24,114,20.79,13.18,1024.35,20.79,1.88,0.62,0.4756447535819638
2012-08-10 21:00:00,13.65,109,19.27,13.34,1024.78,19.27,2.01,0.69,0.46741698265908127
2012-08-10 22:00:00,12.96,79,18.49,13.32,1025.03,18.49,1.89,0.72,0.3991784661188369
2012-08-10 23:00:00,12.67,80,18.33,13.44,1025.03,18.33,2.17,0.73,0.3183758954066582
2012-08-11 00:00:00,12.39,86,17.38,13.05,1024.79,17.38,2.26,0.76,0.2802656630990489
2012-08-11 01:00:00,12.3,82,16.91,12.33,1024.5,16.91,2.28,0.74,0.24358600330944352
2012-08-11 02:00:00,11.91,85,16.36,11.86,1024.22,16.36,2.43,0.75,0.2206292159148398
2012-08-11 03:00:00,11.51,84,15.84,12.56,1023.78,15.84,2.45,0.81,0.2042388280143339
2012-08-11 04:00:00,9.58,90,15.64,12.84,1023.51,15.64,2.32,0.83,0.19950063239881957
2012-08-11 05:00:00,8.63,83,15.21,13.31,1023.5,15.21,2.0,0.88,0.21751514095252292
2012-08-11 06:00:00,8.88,87,16.08,14.02,1023.27,16.08,2.33,0.88,0.2564827150927487
2012-08-11 07:00:00,9.87,92,17.13,14.65,1022.93,17.13,3.5,0.85,0.30385518551854973
2012-08-11 08:00:00,12.12,103,18.83,13.2,1022.74,18.83,4.18,0.7,0.33952708342558785
2012-08-11 09:00:00,12.28,108,20.77,12.04,1022.41,20.77,5.27,0.57,0.3612205354417035
2012-08-11 10:00:00,12.28,102,21.79,10.94,1022.02,21.79,6.02,0.5,0.3752964368332279
2012-08-11 11:00:00,12.62,101,22.22,11.22,1021.22,22.22,5.83,0.5,0.37858844623655913
2012-08-11 12:00:00,13.15,99,22.91,11.38,1020.58,22.91,5.99,0.48,0.3733743676644182
2012-08-11 13:00:00,13.1,91,22.83,11.01,1019.86,22.83,6.01,0.47,0.3497179595278246
2012-08-11 14:00:00,12.59,96,22.35,10.59,1019.41,22.35,6.07,0.47,0.34590918019116834
2012-08-11 15:00:00,12.44,93,22.17,10.44,1018.73,22.17,6.1,0.47,0.34809970484822933
2012-08-11 16:00:00,12.41,93,21.23,10.93,1018.12,21.23,6.2,0.52,0.36972449388701517
2012-08-11 17:00:00,12.94,90,20.63,11.89,1017.59,20.63,6.16,0.57,0.40144120087682067
2012-08-11 18:00:00,12.91,87,19.5,12.01,1017.35,19.5,5.67,0.62,0.4133809023187184
2012-08-11 19:00:00,12.87,85,18.48,12.35,1017.33,18.48,5.06,0.67,0.4295402455156302
2012-08-11 20:00:00,13.42,84,17.8,13.29,1017.13,17.8,5.17,0.75,0.4636188870362563
2012-08-11 21:00:00,12.89,82,17.32,13.66,1016.81,17.32,4.55,0.79,0.44842179588954467
2012-08-11 22:00:00,11.52,83,16.81,14.15,1016.28,16.81,4.28,0.84,0.39481007594856665
2012-08-11 23:00:00,11.2,85,16.79,14.14,1015.86,16.79,4.14,0.84,0.3229116780354132
2012-08-12 00:00:00,11.28,86,16.82,14.18,1015.28,16.82,3.61,0.84,0.2756471720476067
2012-08-12 01:00:00,10.04,85,16.68,14.19,1014.53,16.68,3.53,0.85,0.2449252000632111
2012-08-12 02:00:00,9.06,84,16.24,14.04,1014.14,16.24,3.28,0.87,0.21465781706700382
2012-08-12 03:00:00,8.55,82,16.23,14.09,1013.72,16.23,3.36,0.87,0.20233522968815848
2012-08-12 04:00:00,7.45,85,16.43,13.6,1013.33,16.43,3.0,0.83,0.19645554159292034
2012-08-12 05:00:00,6.74,84,16.03,13.62,1012.98,16.03,3.19,0.86,0.20978110509121983
2012-08-12 06:00:00,7.35,88,16.42,14.14,1012.56,16.42,3.22,0.86,0.241286135672145
2012-08-12 07:00:00,9.04,92,17.58,14.33,1012.49,17.58,3.84,0.81,0.2881036662452592
2012-08-12 08:00:00,11.12,99,18.87,14.7,1012.3,18.87,3.98,0.77,0.34257501040876526
2012-08-12 09:00:00,12.28,99,21.53,14.74,1012.12,21.53,3.7,0.65,0.3759995784450063
2012-08-12 10:00:00,12.23,102,22.66,14.47,1011.7,22.66,3.53,0.6,0.3889610197218711
2012-08-12 11:00:00,11.93,112,24.32,14.74,1011.42,24.32,3.76,0.55,0.39548672581120947
2012-08-12 12:00:00,12.57,119,24.62,13.44,1011.11,24.62,3.77,0.5,0.4109677621576064
2012-08-12 13:00:00,12.89,121,25.07,13.07,1011.21,25.07,3.8,0.47,0.39233522970922885
2012-08-12 14:00:00,13.16,149,25.13,12.78,1011.24,25.13,3.49,0.46,0.3684576486304256
2012-08-12 15:00:00,12.28,152,25.05,13.66,1011.08,25.05,3.57,0.49,0.3749142437842394
2012-08-12 16:00:00,13.02,170,24.3,14.16,1011.1,24.3,3.26,0.53,0.39318015166455966
